Conformer,RMSD
1,0.4029279294404928
2,0.4029279294404928
3,0.4029279294404928
4,0.4029279294404928
5,0.4029279294404928
6,0.4029279294404928
7,0.4029279294404928
8,0.4029279294404928
9,0.4029279294404928
10,0.4029279294404928
11,0.4029279294404928
12,0.4029279294404928
13,0.4029279294404928
14,0.4029279294404928
15,0.4029279294404928
16,0.4029279294404928
17,0.4029279294404928
18,0.4029279294404928
19,0.4029279294404928
20,0.4029279294404928
21,0.4029279294404928
22,0.4029279294404928
23,0.4029279294404928
24,0.4029279294404928
25,0.4029279294404928
26,0.4029279294404928
27,0.4029279294404928
28,0.4029279294404928
29,0.4029279294404928
30,0.4029279294404928
31,0.4029279294404928
32,0.4029279294404928
33,0.4029279294404928
34,0.4029279294404928
35,0.4029279294404928
36,0.4029279294404928
37,0.4029279294404928
38,0.4029279294404928
39,0.4029279294404928
40,0.4029279294404928
41,0.4029279294404928
42,0.4029279294404928
43,0.4029279294404928
44,0.4029279294404928
45,0.4029279294404928
46,0.4029279294404928
47,0.4029279294404928
48,0.4029279294404928
49,0.4029279294404928
50,0.4029279294404928
51,0.4029279294404928
52,0.4029279294404928
53,0.4029279294404928
54,0.4029279294404928
55,0.4029279294404928
56,0.4029279294404928
57,0.4029279294404928
58,0.4029279294404928
59,0.4029279294404928
60,0.4029279294404928
61,0.4029279294404928
62,0.4029279294404928
63,0.4029279294404928
64,0.4029279294404928
65,0.4029279294404928
66,0.4029279294404928
67,0.4029279294404928
68,0.4029279294404928
69,0.4029279294404928
70,0.4029279294404928
71,0.4029279294404928
72,0.4029279294404928
73,0.4029279294404928
74,0.4029279294404928
75,0.4029279294404928
76,0.4029279294404928
77,0.4029279294404928
78,0.4029279294404928
79,0.4029279294404928
80,0.4029279294404928
81,0.4029279294404928
82,0.4029279294404928
83,0.4029279294404928
84,0.4029279294404928
85,0.4029279294404928
86,0.4029279294404928
87,0.4029279294404928
88,0.4029279294404928
89,0.4029279294404928
90,0.4029279294404928
91,0.4029279294404928
92,0.4029279294404928
93,0.4029279294404928
94,0.4029279294404928
95,0.4029279294404928
96,0.4029279294404928
97,0.4029279294404928
98,0.4029279294404928
99,0.4029279294404928
100,0.4029279294404928
