Conformer,RMSD
1,2.472729015667144
2,2.472729015667144
3,2.480557933899564
4,2.472729015667144
5,2.472729015667144
6,2.472729015667144
7,2.472729015667144
8,2.472729015667144
9,2.472729015667144
10,2.480557933899564
11,2.4795890880261955
12,2.472729015667144
13,2.472729015667144
14,2.472729015667144
15,2.480557933899564
16,2.472729015667144
17,2.480557933899564
18,2.472729015667144
19,2.480557933899564
20,2.472729015667144
21,2.472729015667144
22,2.472729015667144
23,2.472729015667144
24,2.472729015667144
25,2.472729015667144
26,2.472729015667144
27,2.472729015667144
28,2.472729015667144
29,2.472729015667144
30,2.472729015667144
31,2.480557933899564
32,2.480557933899564
33,2.480557933899564
34,2.472729015667144
35,2.472729015667144
36,2.472729015667144
37,2.472729015667144
38,2.472729015667144
39,2.472729015667144
40,2.472729015667144
41,2.472729015667144
42,2.472729015667144
43,2.472729015667144
44,2.472729015667144
45,2.480557933899564
46,2.472729015667144
47,2.472729015667144
48,2.472729015667144
49,2.472729015667144
50,2.472729015667144
51,2.472729015667144
52,2.480557933899564
53,2.472729015667144
54,2.472729015667144
55,2.472729015667144
56,2.472729015667144
57,2.472729015667144
58,2.472729015667144
59,2.472729015667144
60,2.472729015667144
61,2.472729015667144
62,2.472729015667144
63,2.472729015667144
64,2.480557933899564
65,2.472729015667144
66,2.472729015667144
67,2.472729015667144
68,2.472729015667144
69,2.472729015667144
70,2.472729015667144
71,2.472729015667144
72,2.472729015667144
73,2.472729015667144
74,2.472729015667144
75,2.472729015667144
76,2.480557933899564
77,2.472729015667144
78,2.472729015667144
79,2.480557933899564
80,2.472729015667144
81,2.480557933899564
82,2.472729015667144
83,2.480557933899564
84,2.472729015667144
85,2.472729015667144
86,2.472729015667144
87,2.472729015667144
88,2.472729015667144
89,2.480557933899564
90,2.472729015667144
91,2.472729015667144
92,2.472729015667144
93,2.480557933899564
94,2.472729015667144
95,2.472729015667144
96,2.472729015667144
97,2.472729015667144
98,2.472729015667144
99,2.472729015667144
100,2.472729015667144
